gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1890724110	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/15272776	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.01775	-93.387577	4.0						2018-08-06T15:01:00Z	6	8	2018	5218351	5218351	HUMAN_OBSERVATION	iNaturalist	Observations	15272776			CC_BY_NC_4_0	Todd Fitzgerald	Todd Fitzgerald			2018-08-20T09:01:43.220Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1890676849	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/15055121	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.323919	-85.330101	3906.0						2018-08-01T07:26:00Z	1	8	2018	5218351	5218351	HUMAN_OBSERVATION	iNaturalist	Observations	15055121			CC_BY_NC_4_0	amyberry	amyberry			2018-08-13T08:30:51.033Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1890669304	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14055768	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.967343	-87.014736	3000.0						2018-04-14T21:28:18Z	14	4	2018	5218351	5218351	HUMAN_OBSERVATION	iNaturalist	Observations	14055768			CC_BY_NC_4_0	syrherp	syrherp			2018-08-20T08:59:08.741Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1890058482	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14890570	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.5	-85.7							2014-06-13T00:00:00Z	13	6	2014	5218351	5218351	HUMAN_OBSERVATION	iNaturalist	Observations	14890570			CC_BY_NC_4_0	Charles Stephen	Charles Stephen			2018-08-06T08:17:57.175Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1888931160	09c4287e-e6d5-4552-a07f-bff8a00833d8	http://arctos.database.museum/guid/MVZ:Herp:282381?seid=4094352	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Below Spruce Knob Lake, Monchela National Forest	8edbbde0-055e-11d8-b850-b8a03c50a862									1971-04-17T00:00:00Z	17	4	1971	5218351	5218351	PRESERVED_SPECIMEN	MVZ	Amphibian and reptile specimens	282381	MC 142	M. Cherok	CC0_1_0		Collector(s): M. Cherok			2018-09-01T08:12:17.950Z		
1888931114	09c4287e-e6d5-4552-a07f-bff8a00833d8	http://arctos.database.museum/guid/MVZ:Herp:282379?seid=4094738	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	No specific locality recorded	8edbbde0-055e-11d8-b850-b8a03c50a862													5218351	5218351	PRESERVED_SPECIMEN	MVZ	Amphibian and reptile specimens	282379	WB 565	W. Bulmer	CC0_1_0		Collector(s): W. Bulmer			2018-09-01T08:12:17.954Z		RECORDED_DATE_INVALID
1888931006	09c4287e-e6d5-4552-a07f-bff8a00833d8	http://arctos.database.museum/guid/MVZ:Herp:282380?seid=4094421	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Seneca Park, Louisville	8edbbde0-055e-11d8-b850-b8a03c50a862									1966-03-31T00:00:00Z	31	3	1966	5218351	5218351	PRESERVED_SPECIMEN	MVZ	Amphibian and reptile specimens	282380	KA 8	K. Abb	CC0_1_0		Collector(s): K. Abb			2018-09-01T08:12:17.968Z		
1883542131	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14426313	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.55314	-90.422925	103.0						2018-05-11T00:00:00Z	11	5	2018	5218351	5218351	HUMAN_OBSERVATION	iNaturalist	Observations	14426313			CC_BY_NC_4_0	powdervalley	powdervalley			2018-07-22T20:53:42.570Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1883542050	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14426349	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.55314	-90.422925	103.0						2018-05-11T00:00:00Z	11	5	2018	5218351	5218351	HUMAN_OBSERVATION	iNaturalist	Observations	14426349			CC_BY_NC_4_0	powdervalley	powdervalley			2018-08-13T08:30:00.086Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1883542023	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14426337	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.55314	-90.422925	103.0						2018-05-11T00:00:00Z	11	5	2018	5218351	5218351	HUMAN_OBSERVATION	iNaturalist	Observations	14426337			CC_BY_NC_4_0	powdervalley	powdervalley			2018-07-22T20:53:42.458Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1883515122	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14315547	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.782752	-83.777097	28505.0						2018-06-18T14:14:00Z	18	6	2018	5218351	5218351	HUMAN_OBSERVATION	iNaturalist	Observations	14315547			CC_BY_NC_4_0	ecoexplore_wnc	ecoexplore_wnc			2018-07-22T20:52:53.737Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1883515119	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14315497	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.639358	-83.727058	28505.0						2018-06-18T14:41:00Z	18	6	2018	5218351	5218351	HUMAN_OBSERVATION	iNaturalist	Observations	14315497			CC_BY_NC_4_0	ecoexplore_wnc	ecoexplore_wnc			2018-07-22T20:52:53.725Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1880676324	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/9893010	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.567168	-89.440126	1401.0						2016-04-16T15:25:00Z	16	4	2016	5218351	5218351	HUMAN_OBSERVATION	iNaturalist	Observations	9893010			CC_BY_NC_4_0	cassi saari	cassi saari			2018-08-06T08:37:57.960Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1880671255	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/7519511	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.148839	-86.384838	2064.0						2017-08-15T18:49:25Z	15	8	2017	5218351	5218351	HUMAN_OBSERVATION	iNaturalist	Observations	7519511			CC_BY_NC_4_0	caitmccann	caitmccann			2018-07-11T20:15:39.560Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1880659830	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14152167	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.964546	-92.178545	1052.0						2018-07-04T13:01:00Z	4	7	2018	5218351	5218351	HUMAN_OBSERVATION	iNaturalist	Observations	14152167			CC_BY_NC_4_0	mercuric_drake	mercuric_drake			2018-07-22T20:51:34.269Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1880629522	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14018247	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.547006	-86.712678	809.0						2018-07-03T10:58:14Z	3	7	2018	5218351	5218351	HUMAN_OBSERVATION	iNaturalist	Observations	14018247			CC_BY_NC_4_0	Eric Vanbergen	Eric Vanbergen			2018-07-11T20:08:16.022Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1880554537	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/13723366	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.793137	-86.091225	28790.0						2018-06-22T22:06:00Z	22	6	2018	5218351	5218351	HUMAN_OBSERVATION	iNaturalist	Observations	13723366			CC_BY_NC_4_0	haczech	haczech			2018-07-11T20:01:37.379Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1880523475	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/13600729	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.578919	-82.22548	18.0						2018-06-19T09:58:00Z	19	6	2018	5218351	5218351	HUMAN_OBSERVATION	iNaturalist	Observations	13600729			CC_BY_NC_4_0	Lance	Lance			2018-07-11T19:58:47.286Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1880501372	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/13523742	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.320172	-84.68631	28121.0						2018-05-24T15:57:00Z	24	5	2018	5218351	5218351	HUMAN_OBSERVATION	iNaturalist	Observations	13523742			CC_BY_NC_4_0	davidsdj	davidsdj			2018-07-11T19:56:52.073Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1880489220	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/13481455	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.640212	-86.14789	28790.0						2014-05-16T13:51:00Z	16	5	2014	5218351	5218351	HUMAN_OBSERVATION	iNaturalist	Observations	13481455			CC_BY_NC_4_0	haczech	haczech			2018-07-11T19:55:48.222Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1852459470	a8ee9bc6-5914-427d-9fba-f8545250ac34	4df7ab2c-5381-11e6-9649-a4a3446a4726	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822		unspecified	cf9ceb80-9f3d-11da-b791-b8a03c50a862									1860-01-01T00:00:00Z	1	1	1860	5218351	5218351	PRESERVED_SPECIMEN	CUMV	Herps	A-0002076			CC0_1_0		unknown		NATIVE	2018-08-05T00:55:16.157Z		
1852458551	a8ee9bc6-5914-427d-9fba-f8545250ac34	4df1b7ec-5381-11e6-9649-a4a3446a4726	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Stephenson's Cave	cf9ceb80-9f3d-11da-b791-b8a03c50a862									1939-03-05T00:00:00Z	5	3	1939	5218351	5218351	PRESERVED_SPECIMEN	CUMV	Herps	A-0003829			CC0_1_0		A. Miller;  Sanderson;  Shapard		NATIVE	2018-08-05T00:55:15.549Z		
1852458138	a8ee9bc6-5914-427d-9fba-f8545250ac34	4ded3310-5381-11e6-9649-a4a3446a4726	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822		unspecified	cf9ceb80-9f3d-11da-b791-b8a03c50a862													5218351	5218351	PRESERVED_SPECIMEN	CUMV	Herps	A-0011793			CC0_1_0		unknown		NATIVE	2018-08-05T00:55:15.178Z		
1852458023	a8ee9bc6-5914-427d-9fba-f8545250ac34	4df0cf46-5381-11e6-9649-a4a3446a4726	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Stephenson's Cave	cf9ceb80-9f3d-11da-b791-b8a03c50a862									1939-03-19T00:00:00Z	19	3	1939	5218351	5218351	PRESERVED_SPECIMEN	CUMV	Herps	A-0003828			CC0_1_0		A. Miller;  Sanderson;  Shapard		NATIVE	2018-08-05T00:55:15.613Z		
1852455583	a8ee9bc6-5914-427d-9fba-f8545250ac34	4dcd2ef3-5381-11e6-9649-a4a3446a4726	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822		unspecified	cf9ceb80-9f3d-11da-b791-b8a03c50a862									1860-01-01T00:00:00Z	1	1	1860	5218351	5218351	PRESERVED_SPECIMEN	CUMV	Herps	A-0002074			CC0_1_0		unknown		NATIVE	2018-08-05T00:55:13.482Z		
1852454873	a8ee9bc6-5914-427d-9fba-f8545250ac34	4dc499cf-5381-11e6-9649-a4a3446a4726	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822		unspecified	cf9ceb80-9f3d-11da-b791-b8a03c50a862									1860-01-01T00:00:00Z	1	1	1860	5218351	5218351	PRESERVED_SPECIMEN	CUMV	Herps	A-0002073			CC0_1_0		unknown		NATIVE	2018-08-05T00:55:13.225Z		
1852454742	a8ee9bc6-5914-427d-9fba-f8545250ac34	4dc96c95-5381-11e6-9649-a4a3446a4726	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Little Rock	cf9ceb80-9f3d-11da-b791-b8a03c50a862									1860-01-01T00:00:00Z	1	1	1860	5218351	5218351	PRESERVED_SPECIMEN	CUMV	Herps	A-0002077			CC0_1_0		unknown		NATIVE	2018-08-05T00:55:13.232Z		
1852454644	a8ee9bc6-5914-427d-9fba-f8545250ac34	4dc04d78-5381-11e6-9649-a4a3446a4726	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822		unspecified	cf9ceb80-9f3d-11da-b791-b8a03c50a862													5218351	5218351	PRESERVED_SPECIMEN	CUMV	Herps	A-0012724			CC0_1_0		unknown		NATIVE	2018-08-05T00:55:12.946Z		
1852453480	a8ee9bc6-5914-427d-9fba-f8545250ac34	4daf4e39-5381-11e6-9649-a4a3446a4726	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Doc Woods Cave between Galena & Reed's Spring	cf9ceb80-9f3d-11da-b791-b8a03c50a862									1947-08-21T00:00:00Z	21	8	1947	5218351	5218351	PRESERVED_SPECIMEN	CUMV	Herps	A-0006203			CC0_1_0		James T. Kezer		NATIVE	2018-08-05T00:55:11.873Z		
1852453230	a8ee9bc6-5914-427d-9fba-f8545250ac34	4dacd188-5381-11e6-9649-a4a3446a4726	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	6 mi. E of Galena	cf9ceb80-9f3d-11da-b791-b8a03c50a862									1941-08-01T00:00:00Z		8	1941	5218351	5218351	PRESERVED_SPECIMEN	CUMV	Herps	A-0004155			CC0_1_0		A. Kezer; James T. Kezer; D. Woods		NATIVE	2018-08-05T00:55:11.741Z		
1852453055	a8ee9bc6-5914-427d-9fba-f8545250ac34	4dacdaaf-5381-11e6-9649-a4a3446a4726	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Near Camdenton	cf9ceb80-9f3d-11da-b791-b8a03c50a862									1942-03-30T00:00:00Z	30	3	1942	5218351	5218351	PRESERVED_SPECIMEN	CUMV	Herps	A-0004178			CC0_1_0		R. B. Barden; James T. Kezer		NATIVE	2018-08-05T00:55:11.785Z		
1852452870	a8ee9bc6-5914-427d-9fba-f8545250ac34	4daee082-5381-11e6-9649-a4a3446a4726	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Mud Cave. Reed's Spring	cf9ceb80-9f3d-11da-b791-b8a03c50a862									1946-09-11T00:00:00Z	11	9	1946	5218351	5218351	PRESERVED_SPECIMEN	CUMV	Herps	A-0005969			CC0_1_0		J. H. Brennan		NATIVE	2018-08-05T00:55:12.021Z		
1852450672	a8ee9bc6-5914-427d-9fba-f8545250ac34	4d9b072e-5381-11e6-9649-a4a3446a4726	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Cave not far from Galena	cf9ceb80-9f3d-11da-b791-b8a03c50a862									1860-01-01T00:00:00Z	1	1	1860	5218351	5218351	PRESERVED_SPECIMEN	CUMV	Herps	A-0013424			CC0_1_0		L. J. Kezer		NATIVE	2018-08-05T00:55:10.397Z		
1852449606	a8ee9bc6-5914-427d-9fba-f8545250ac34	4d899a35-5381-11e6-9649-a4a3446a4726	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822		unspecified	cf9ceb80-9f3d-11da-b791-b8a03c50a862									1860-01-01T00:00:00Z	1	1	1860	5218351	5218351	PRESERVED_SPECIMEN	CUMV	Herps	A-0014131	1109?		CC0_1_0		F. Harvey Pough		NATIVE	2018-08-05T00:55:09.200Z		
1852449380	a8ee9bc6-5914-427d-9fba-f8545250ac34	4d88ea7e-5381-11e6-9649-a4a3446a4726	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Jeffersonville	cf9ceb80-9f3d-11da-b791-b8a03c50a862	38.299678665587855	-85.71868554539216	4314.0						1955-04-23T00:00:00Z	23	4	1955	5218351	5218351	PRESERVED_SPECIMEN	CUMV	Herps	A-0005835			CC0_1_0		M. Joseph		NATIVE	2018-08-05T00:55:09.216Z		COORDINATE_REPROJECTED;COORDINATE_ROUNDED
1852448647	a8ee9bc6-5914-427d-9fba-f8545250ac34	4d8478bd-5381-11e6-9649-a4a3446a4726	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Jeffersonville	cf9ceb80-9f3d-11da-b791-b8a03c50a862	38.299678665587855	-85.71868554539216	4314.0						1955-05-11T00:00:00Z	11	5	1955	5218351	5218351	PRESERVED_SPECIMEN	CUMV	Herps	A-0005836			CC0_1_0		M. Joseph		NATIVE	2018-08-05T00:55:08.795Z		COORDINATE_REPROJECTED;COORDINATE_ROUNDED
1852448410	a8ee9bc6-5914-427d-9fba-f8545250ac34	4d8516e0-5381-11e6-9649-a4a3446a4726	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Jeffersonville	cf9ceb80-9f3d-11da-b791-b8a03c50a862	38.299678665587855	-85.71868554539216	4314.0						1955-05-29T00:00:00Z	29	5	1955	5218351	5218351	PRESERVED_SPECIMEN	CUMV	Herps	A-0005837			CC0_1_0		M. Joseph		NATIVE	2018-08-05T00:55:08.700Z		COORDINATE_REPROJECTED;COORDINATE_ROUNDED
1852447890	a8ee9bc6-5914-427d-9fba-f8545250ac34	4d73437a-5381-11e6-9649-a4a3446a4726	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Carbondale	cf9ceb80-9f3d-11da-b791-b8a03c50a862									1955-06-26T00:00:00Z	26	6	1955	5218351	5218351	PRESERVED_SPECIMEN	CUMV	Herps	A-0005947			CC0_1_0		William J. Hamilton		NATIVE	2018-08-05T00:55:07.809Z		
1852439693	a8ee9bc6-5914-427d-9fba-f8545250ac34	4cfc986f-5381-11e6-9649-a4a3446a4726	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Big Nance Cr., near Wilson Reservoir	cf9ceb80-9f3d-11da-b791-b8a03c50a862									1942-10-07T00:00:00Z	7	10	1942	5218351	5218351	PRESERVED_SPECIMEN	CUMV	Herps	A-0004334			CC0_1_0		J. Belkin		NATIVE	2018-08-05T00:55:01.544Z		
1852437994	a8ee9bc6-5914-427d-9fba-f8545250ac34	4ce2fcf3-5381-11e6-9649-a4a3446a4726	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Dripping Springs, 5 mi. W. Siloam Spr., Arkansas	cf9ceb80-9f3d-11da-b791-b8a03c50a862									1947-08-31T00:00:00Z	31	8	1947	5218351	5218351	PRESERVED_SPECIMEN	CUMV	Herps	A-0006202			CC0_1_0		James T. Kezer; H. Dundee		NATIVE	2018-08-05T00:55:00.434Z		
1852437702	a8ee9bc6-5914-427d-9fba-f8545250ac34	4cdd8283-5381-11e6-9649-a4a3446a4726	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	2 mi. S Scraper on St. highway 10	cf9ceb80-9f3d-11da-b791-b8a03c50a862									1947-09-01T00:00:00Z	1	9	1947	5218351	5218351	PRESERVED_SPECIMEN	CUMV	Herps	A-0006699			CC0_1_0		James T. Kezer; H. Dundee		NATIVE	2018-08-05T00:55:00.143Z		
1852437281	a8ee9bc6-5914-427d-9fba-f8545250ac34	4cdd92f9-5381-11e6-9649-a4a3446a4726	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Bat Cave, near Kansas (town)	cf9ceb80-9f3d-11da-b791-b8a03c50a862									1941-08-15T00:00:00Z	15	8	1941	5218351	5218351	PRESERVED_SPECIMEN	CUMV	Herps	A-0004241			CC0_1_0		C. L. Kezer; James T. Kezer		NATIVE	2018-08-05T00:55:00.156Z		
1852435659	a8ee9bc6-5914-427d-9fba-f8545250ac34	4cccbe8c-5381-11e6-9649-a4a3446a4726	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Spring Cave and Bat Cave, near Kansas (town)	cf9ceb80-9f3d-11da-b791-b8a03c50a862									1941-08-26T00:00:00Z	26	8	1941	5218351	5218351	PRESERVED_SPECIMEN	CUMV	Herps	A-0004235			CC0_1_0		C. L. Kezer; James T. Kezer		NATIVE	2018-08-05T00:54:58.771Z		
1851417717	2e64dedd-0996-4cd6-b6cd-4f055a46c38c	urn:catalog:OMNH:Amphibians:47883	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Cookson Hills Wildlife Management Area, on Bolin Hollow Rd., 1mi N of intersection w/ Carlile Rd.	609765e0-4ce8-11db-b80e-b8a03c50a862	35.7076	-94.8232							2018-04-21T00:00:00Z	21	4	2018	5218351	5218351	PRESERVED_SPECIMEN	OMNH	Amphibians	47883.0			CC0_1_0		Elyse D. Ellsworth, Samuel J. Eliades, Jordan Norris			2018-07-07T14:06:05.478Z		GEODETIC_DATUM_ASSUMED_WGS84
1851417582	2e64dedd-0996-4cd6-b6cd-4f055a46c38c	urn:catalog:OMNH:Amphibians:47884	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Cookson Hills Wildlife Management Area, on Bolin Hollow Rd., 1mi N of intersection w/ Carlile Rd.	609765e0-4ce8-11db-b80e-b8a03c50a862	35.7076	-94.8232							2018-04-21T00:00:00Z	21	4	2018	5218351	5218351	PRESERVED_SPECIMEN	OMNH	Amphibians	47884.0			CC0_1_0		Elyse D. Ellsworth, Samuel J. Eliades, Jordan Norris			2018-07-07T14:06:05.407Z		GEODETIC_DATUM_ASSUMED_WGS84
1850991893	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/6461465	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.51895	-94.48685	192.0						2017-06-01T00:00:00Z	1	6	2017	5218351	5218351	HUMAN_OBSERVATION	iNaturalist	Observations	6461465			CC_BY_NC_4_0	Kevin Mouser	Kevin Mouser			2018-07-07T14:06:05.416Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
