Scientific name,Latitude,Longitude
Eurycea_lucifuga,37.045,-94.6408
Eurycea_lucifuga,37.558212,-89.4332
Eurycea_lucifuga,37.803886,-89.90417
Eurycea_lucifuga,37.727184,-89.12501
Eurycea_lucifuga,37.727184,-89.12501
Eurycea_lucifuga,37.727184,-89.12501
Eurycea_lucifuga,37.196896,-88.40333
Eurycea_lucifuga,37.99939,-86.59906
Eurycea_lucifuga,37.99939,-86.59906
Eurycea_lucifuga,37.99939,-86.59906
Eurycea_lucifuga,37.0475,-81.5935
Eurycea_lucifuga,37.0028,-81.9277
Eurycea_lucifuga,37.0475,-81.5935
Eurycea_lucifuga,37.0475,-81.5935
Eurycea_lucifuga,37,-81.68
Eurycea_lucifuga,37.0475,-81.5935
Eurycea_lucifuga,37.0028,-81.9277
Eurycea_lucifuga,37.0475,-81.5935
Eurycea_lucifuga,37.0943,-81.3801
Eurycea_lucifuga,37.0475,-81.5935
Eurycea_lucifuga,37.0475,-81.5935
Eurycea_lucifuga,37.0497,-81.6567
Eurycea_lucifuga,37.0475,-81.5935
Eurycea_lucifuga,37.0475,-81.5935
Eurycea_lucifuga,37.0943,-81.3801
Eurycea_lucifuga,37.0943,-81.3801
Eurycea_lucifuga,37.0475,-81.5935
Eurycea_lucifuga,37.0475,-81.5935
Eurycea_lucifuga,37.0475,-81.5935
Eurycea_lucifuga,37.0943,-81.3801
Eurycea_lucifuga,37.0475,-81.5935
Eurycea_lucifuga,37,-81.68
Eurycea_lucifuga,37.0475,-81.5935
Eurycea_lucifuga,37.0475,-81.5935
Eurycea_lucifuga,37.0475,-81.5935
Eurycea_lucifuga,37.0497,-81.6567
Eurycea_lucifuga,37.14,-80.96
Eurycea_lucifuga,37.31,-80.5
Eurycea_lucifuga,37.14,-80.96
Eurycea_lucifuga,37.14,-80.96
Eurycea_lucifuga,37.29,-80.49
Eurycea_lucifuga,37.38,-80.32
Eurycea_lucifuga,37.14,-80.96
Eurycea_lucifuga,37.14,-80.96
Eurycea_lucifuga,37.14,-80.96
Eurycea_lucifuga,37.14,-80.96
Eurycea_lucifuga,37.14,-80.96
Eurycea_lucifuga,37.38,-80.32
Eurycea_lucifuga,37.14,-80.96
Eurycea_lucifuga,37.14,-80.96
Eurycea_lucifuga,37.4,-80.05
Eurycea_lucifuga,37.14,-80.96
Eurycea_lucifuga,37.14,-80.96
Eurycea_lucifuga,37.29,-80.53
Eurycea_lucifuga,37.38,-80.32
Eurycea_lucifuga,37.29,-80.53
Eurycea_lucifuga,37.3,-80.53
Eurycea_lucifuga,37.14,-80.96
Eurycea_lucifuga,37.14,-80.96
Eurycea_lucifuga,37.38,-80.32
Eurycea_lucifuga,37.14,-80.96
Eurycea_lucifuga,37.29,-80.53
Eurycea_lucifuga,37.38,-80.32
Eurycea_lucifuga,37.3,-80.53
Eurycea_lucifuga,37.4,-80.05
Eurycea_lucifuga,37.932156,-80.40789
Eurycea_lucifuga,37.14,-80.96
Eurycea_lucifuga,37.14,-80.96
Eurycea_lucifuga,37.29,-80.49
Eurycea_lucifuga,37.38,-80.32
Eurycea_lucifuga,37.29,-80.53
Eurycea_lucifuga,37.38,-80.32
Eurycea_lucifuga,37.14,-80.96
Eurycea_lucifuga,37.38,-80.32
Eurycea_lucifuga,37.31,-80.5
Eurycea_lucifuga,37.14,-80.96
Eurycea_lucifuga,37.14,-80.96
Eurycea_lucifuga,37.31,-80.5
Eurycea_lucifuga,37.31,-80.5
Eurycea_lucifuga,37.14,-80.96
Eurycea_lucifuga,37.14,-80.96
Eurycea_lucifuga,37.63139,-79.547226
Eurycea_lucifuga,37.63139,-79.54722
Eurycea_lucifuga,37.04581,-94.64093
Eurycea_lucifuga,38.39076,-93.20496
Eurycea_lucifuga,38.39076,-93.20496
Eurycea_lucifuga,38.0089,-92.7448
Eurycea_lucifuga,38.223,-91.0748
Eurycea_lucifuga,38.223,-91.0748
Eurycea_lucifuga,38.223,-91.0748
Eurycea_lucifuga,38.37549,-86.33725
Eurycea_lucifuga,38.8562,-85.6474
Eurycea_lucifuga,38.299667,-85.718864
Eurycea_lucifuga,38.713,-85.4585
Eurycea_lucifuga,38.8562,-85.6474
Eurycea_lucifuga,38.8562,-85.6474
Eurycea_lucifuga,38.8562,-85.6474
Eurycea_lucifuga,38.8562,-85.6474
Eurycea_lucifuga,38.299667,-85.718864
Eurycea_lucifuga,38.8562,-85.6474
Eurycea_lucifuga,38.8562,-85.6474
Eurycea_lucifuga,38.8562,-85.6474
Eurycea_lucifuga,38.8562,-85.6474
Eurycea_lucifuga,38.299667,-85.718864
Eurycea_lucifuga,38.8562,-85.6474
Eurycea_lucifuga,39.01972,-91.04333
Eurycea_lucifuga,39.89122,-87.207085
Eurycea_lucifuga,39.28722,-86.756424
Eurycea_lucifuga,39.28722,-86.756424
Eurycea_lucifuga,39.10543,-84.66983
Eurycea_lucifuga,39.09151,-84.57856
Eurycea_lucifuga,39.10543,-84.66983
Eurycea_lucifuga,39.33111,-84.65009
Eurycea_lucifuga,39.19245,-84.72423
Eurycea_lucifuga,39.04,-78.31
Eurycea_lucifuga,39.04,-78.31
